Date,Open,High,Low,Close,Adj Close,Volume,H-L,O-C,MA 7,MA 21,MA 200
2023-05-11,19818.181640625,19954.544921875,19636.36328125,19772.7265625,19772.7265625,15114109,318.181640625,45.455078125,19642.85714285714,19225.108258928572,18344.545512695313
2023-05-12,19772.7265625,20454.544921875,19636.36328125,20318.181640625,20318.181640625,49720329,818.181640625,-545.455078125,19733.766183035714,19296.53683035714,18342.954604492188
2023-05-15,20409.091796875,20545.455078125,20090.908203125,20090.908203125,20090.908203125,19660409,454.546875,318.18359375,19837.662109375,19352.813802083332,18342.500053710937
2023-05-16,20090.908203125,20272.7265625,19909.091796875,20000.0,20000.0,20355279,363.634765625,90.908203125,19909.090680803572,19406.926339285714,18342.95459472656
2023-05-17,20000.0,20090.908203125,19772.7265625,19818.181640625,19818.181640625,32000209,318.181640625,181.818359375,19935.06473214286,19465.36793154762,18343.63641113281
2023-05-18,19909.091796875,20181.818359375,19818.181640625,19954.544921875,19954.544921875,20504769,363.63671875,-45.453125,19954.54520089286,19521.644996279763,18346.81822753906
2023-05-19,20000.0,20090.908203125,19681.818359375,19818.181640625,19818.181640625,14260872,409.08984375,181.818359375,19967.532087053572,19562.770554315477,18348.63641113281
2023-05-22,19818.181640625,20090.908203125,19772.7265625,19909.091796875,19909.091796875,16409139,318.181640625,-90.91015625,19987.012834821428,19603.89611235119,18350.45459472656
2023-05-23,19954.544921875,20045.455078125,19636.36328125,19727.2734375,19727.2734375,15282409,409.091796875,227.271484375,19902.59737723214,19642.85714285714,18345.45459472656
2023-05-24,19909.091796875,19909.091796875,19363.63671875,19363.63671875,19363.63671875,22352109,545.455078125,545.455078125,19798.70145089286,19664.502139136905,18338.181870117187
2023-05-25,19363.63671875,19500.0,19272.7265625,19272.7265625,19272.7265625,14884649,227.2734375,90.91015625,19694.805245535714,19686.147135416668,18326.590961914062
2023-05-26,19363.63671875,19454.544921875,18954.544921875,19181.818359375,19181.818359375,17697019,500.0,181.818359375,19603.89620535714,19705.62769717262,18315.000053710937
2023-05-29,19363.63671875,19500.0,19272.7265625,19500.0,19500.0,12200979,227.2734375,-136.36328125,19538.96121651786,19722.94373139881,18306.590961914062
2023-05-30,19545.455078125,19636.36328125,19318.181640625,19409.091796875,19409.091796875,14803689,318.181640625,136.36328125,19480.51981026786,19694.805245535714,18296.363696289063
2023-05-31,19454.544921875,19500.0,19227.2734375,19272.7265625,19272.7265625,14922269,272.7265625,181.818359375,19389.610491071428,19673.16015625,18283.181870117187
2023-06-01,19227.2734375,19454.544921875,19136.36328125,19454.544921875,19454.544921875,11919819,318.181640625,-227.271484375,19350.649274553572,19662.33761160714,18272.27277832031
2023-06-02,19545.455078125,19818.181640625,19500.0,19636.36328125,19636.36328125,20918149,318.181640625,-90.908203125,19389.610212053572,19675.32459077381,18264.090961914062
2023-06-05,19818.181640625,20045.455078125,19636.36328125,19681.818359375,19681.818359375,22103729,409.091796875,136.36328125,19448.051897321428,19683.982607886905,18253.636420898438
2023-06-06,19727.2734375,19863.63671875,19590.908203125,19772.7265625,19772.7265625,12979889,272.728515625,-45.453125,19532.467354910714,19690.476097470237,18243.409145507812
2023-06-07,20000.0,20727.2734375,20000.0,20545.455078125,20545.455078125,61066059,727.2734375,-545.455078125,19681.81808035714,19725.10816592262,18234.545512695313
2023-06-08,20636.36328125,21045.455078125,20636.36328125,20727.2734375,20727.2734375,47007289,409.091796875,-90.91015625,19870.129743303572,19772.727213541668,18227.72733886719
2023-06-09,20727.2734375,20818.181640625,20454.544921875,20818.181640625,20818.181640625,26680829,363.63671875,-90.908203125,20090.909040178572,19822.510788690477,18222.045522460936
2023-06-12,21000.0,21045.455078125,20454.544921875,20863.63671875,20863.63671875,24441119,590.91015625,136.36328125,20292.207868303572,19848.484840029763,18218.409165039062
2023-06-13,20909.091796875,21318.181640625,20818.181640625,21272.7265625,21272.7265625,40864339,500.0,-363.634765625,20525.974051339286,19904.761904761905,18218.63643066406
2023-06-14,21318.181640625,21318.181640625,21000.0,21000.0,21000.0,28243379,318.181640625,318.181640625,20714.285714285714,19952.380952380954,18216.13643066406
2023-06-15,20909.091796875,21136.36328125,20909.091796875,21045.455078125,21045.455078125,19453939,227.271484375,-136.36328125,20896.104073660714,20010.82254464286,18214.545522460936
2023-06-16,21136.36328125,21636.36328125,21045.455078125,21318.181640625,21318.181640625,36380849,590.908203125,-181.818359375,21006.493582589286,20075.757626488095,18212.72733886719
2023-06-19,21318.181640625,21363.63671875,21181.818359375,21227.2734375,21227.2734375,14696989,181.818359375,90.908203125,21077.92215401786,20142.857235863095,18212.045522460936
2023-06-20,21227.2734375,21500.0,21181.818359375,21500.0,21500.0,16069129,318.181640625,-272.7265625,21175.324776785714,20218.614769345237,18215.000063476564
2023-06-21,21545.455078125,22409.091796875,21363.63671875,22363.63671875,22363.63671875,41790759,1045.455078125,-818.181640625,21389.610491071428,20344.15587797619,18222.045522460936
2023-06-22,22454.544921875,22681.818359375,22136.36328125,22590.908203125,22590.908203125,25339929,545.455078125,-136.36328125,21577.92215401786,20497.835472470237,18230.454604492188
2023-06-23,22590.908203125,23227.2734375,22500.0,23090.908203125,23090.908203125,32603163,727.2734375,-500.0,21876.62332589286,20679.653645833332,18237.27277832031
2023-06-26,23090.908203125,23181.818359375,22454.544921875,22909.091796875,22909.091796875,22439119,727.2734375,181.81640625,22142.85714285714,20857.14285714286,18244.77277832031
2023-06-27,23045.455078125,23454.544921875,22818.181640625,23454.544921875,23454.544921875,22052909,636.36328125,-409.08984375,22448.051897321428,21045.454520089286,18257.500043945314
2023-06-28,23636.36328125,24272.7265625,23545.455078125,24181.818359375,24181.818359375,35715789,727.271484375,-545.455078125,22870.129743303572,21272.727213541668,18273.409135742186
2023-06-29,24227.2734375,24272.7265625,23454.544921875,23454.544921875,23454.544921875,43419969,818.181640625,772.728515625,23149.350446428572,21471.861421130954,18282.500043945314
2023-06-30,23363.63671875,23818.181640625,23318.181640625,23772.7265625,23772.7265625,36265459,500.0,-409.08984375,23350.648995535714,21677.489118303572,18293.181860351564
2023-07-03,23818.181640625,24045.455078125,23545.455078125,23818.181640625,23818.181640625,19059809,500.0,0.0,23525.973772321428,21876.62332589286,18304.545493164063
2023-07-04,23772.7265625,23863.63671875,23545.455078125,23863.63671875,23863.63671875,23901019,318.181640625,-90.91015625,23636.36356026786,22075.75753348214,18316.13640136719
2023-07-05,24000.0,24727.2734375,23863.63671875,24500.0,24500.0,36886519,863.63671875,-500.0,23863.636160714286,22300.865792410714,18331.363676757814
2023-07-06,24454.544921875,24681.818359375,24090.908203125,24545.455078125,24545.455078125,30933429,590.91015625,-90.91015625,24019.48046875,22491.341982886905,18349.545493164063
2023-07-07,24454.544921875,24954.544921875,24090.908203125,24954.544921875,24954.544921875,27752119,863.63671875,-500.0,24129.869977678572,22692.640625,18371.363676757814
2023-07-10,24954.544921875,25409.091796875,24863.63671875,25181.818359375,25181.818359375,26694469,545.455078125,-227.2734375,24376.62332589286,22900.43284970238,18392.727309570313
2023-07-11,25272.7265625,25500.0,24772.7265625,24818.181640625,24818.181640625,26641999,727.2734375,454.544921875,24525.974051339286,23088.74451264881,18412.727309570313
2023-07-12,24818.181640625,24954.544921875,24227.2734375,24545.455078125,24545.455078125,30534019,727.271484375,272.7265625,24629.870256696428,23244.588727678572,18430.909125976563
2023-07-13,25000.0,25000.0,24454.544921875,24590.908203125,24590.908203125,15633969,545.455078125,409.091796875,24733.766183035714,23415.58435639881,18450.681850585937
2023-07-14,24681.818359375,25000.0,24590.908203125,25000.0,25000.0,18786239,409.091796875,-318.181640625,24805.194754464286,23603.896019345237,18473.863666992187
2023-07-17,25181.818359375,25227.2734375,24727.2734375,24818.181640625,24818.181640625,13853289,500.0,363.63671875,24844.155691964286,23770.562686011905,18496.13639160156
2023-07-18,24818.181640625,24863.63671875,24590.908203125,24727.2734375,24727.2734375,13741749,272.728515625,90.908203125,24811.688337053572,23937.229352678572,18520.681850585937
2023-07-19,24636.36328125,25181.818359375,24590.908203125,24909.091796875,24909.091796875,16916129,590.91015625,-272.728515625,24772.727399553572,24099.567057291668,18546.818217773438
2023-07-20,24818.181640625,25636.36328125,24818.181640625,25636.36328125,25636.36328125,34204862,818.181640625,-818.181640625,24889.610491071428,24255.411179315477,18578.63640136719
2023-07-21,25772.7265625,25818.181640625,25545.455078125,25818.181640625,25818.181640625,20301566,272.7265625,-45.455078125,25071.428571428572,24409.090866815477,18617.95458496094
2023-07-24,25863.63671875,26000.0,25454.544921875,25681.818359375,25681.818359375,19171811,545.455078125,181.818359375,25227.272879464286,24532.46754092262,18660.681860351564
2023-07-25,25681.818359375,25772.7265625,25454.544921875,25681.818359375,25681.818359375,22247796,318.181640625,0.0,25324.67550223214,24664.502139136905,18701.81822753906
2023-07-26,25681.818359375,25863.63671875,25590.908203125,25818.181640625,25818.181640625,25386525,272.728515625,-136.36328125,25467.532645089286,24777.05626860119,18749.09095214844
2023-07-27,25818.181640625,26090.908203125,25545.455078125,25818.181640625,25818.181640625,23447566,545.453125,0.0,25623.37667410714,24854.978329613095,18798.181860351564
2023-07-28,25818.181640625,26000.0,25590.908203125,25727.2734375,25727.2734375,25343229,409.091796875,90.908203125,25740.259765625,24963.20349702381,18843.409135742186
2023-07-31,25636.36328125,25681.818359375,24863.63671875,25636.36328125,25636.36328125,51204493,818.181640625,0.0,25740.259765625,25051.948102678572,18892.045498046875
2023-08-01,25545.455078125,25545.455078125,25000.0,25000.0,25000.0,30979871,545.455078125,545.455078125,25623.37667410714,25108.225167410714,18932.045498046875
2023-08-02,24909.091796875,25318.181640625,24772.7265625,25000.0,25000.0,20376542,545.455078125,-90.908203125,25525.974051339286,25162.337704613095,18968.409130859374
2023-08-03,24863.63671875,25000.0,24090.908203125,24409.091796875,24409.091796875,64195691,909.091796875,454.544921875,25344.15597098214,25158.008742559523,19002.045498046875
2023-08-04,24363.63671875,25000.0,24363.63671875,24863.63671875,24863.63671875,24387890,636.36328125,-500.0,25207.792410714286,25173.160249255954,19038.863681640625
2023-08-07,25045.455078125,25227.2734375,24818.181640625,25045.455078125,25045.455078125,26147010,409.091796875,0.0,25097.402901785714,25177.489304315477,19078.409140625
2023-08-08,25090.908203125,25363.63671875,24681.818359375,24727.2734375,24727.2734375,28554371,681.818359375,363.634765625,24954.545758928572,25155.844308035714,19118.409140625
2023-08-09,24727.2734375,25318.181640625,24590.908203125,25272.7265625,25272.7265625,47039244,727.2734375,-545.453125,24902.59765625,25177.489304315477,19162.500048828126
2023-08-10,25363.63671875,25363.63671875,24818.181640625,24863.63671875,24863.63671875,18771312,545.455078125,500.0,24883.1171875,25192.640811011905,19210.000048828126
2023-08-11,24909.091796875,25227.2734375,24681.818359375,25181.818359375,25181.818359375,25934820,545.455078125,-272.7265625,24909.091238839286,25220.779389880954,19261.363686523437
2023-08-14,25272.7265625,25772.7265625,25136.36328125,25590.908203125,25590.908203125,49693115,636.36328125,-318.181640625,25077.92215401786,25248.917875744046,19311.59095703125
2023-08-15,25590.908203125,25681.818359375,25318.181640625,25409.091796875,25409.091796875,20131803,363.63671875,181.81640625,25155.844308035714,25277.056454613095,19361.818232421876
2023-08-16,25409.091796875,25454.544921875,25136.36328125,25409.091796875,25409.091796875,16494092,318.181640625,0.0,25207.792410714286,25309.523995535714,19409.772783203123
2023-08-17,25454.544921875,26090.908203125,25454.544921875,25545.455078125,25545.455078125,51987946,636.36328125,-90.91015625,25324.67550223214,25339.827008928572,19461.136420898438
2023-08-18,25363.63671875,25454.544921875,23818.181640625,24090.908203125,24090.908203125,51037150,1636.36328125,1272.728515625,25155.844308035714,25266.233909970237,19510.454599609377
2023-08-21,24045.455078125,24136.36328125,23545.455078125,23818.181640625,23818.181640625,34629506,590.908203125,227.2734375,25006.493582589286,25170.99581473214,19561.36369140625
2023-08-22,23818.181640625,23954.544921875,22818.181640625,23772.7265625,23772.7265625,41297090,1136.36328125,45.455078125,24805.194754464286,25080.08668154762,19610.45459472656
2023-08-23,23954.544921875,24045.455078125,23318.181640625,23318.181640625,23318.181640625,24038662,727.2734375,636.36328125,24480.51953125,24967.532552083332,19657.95459472656
2023-08-24,23318.181640625,23909.091796875,23272.7265625,23909.091796875,23909.091796875,18300600,636.365234375,-590.91015625,24266.233816964286,24876.623511904763,19710.909145507812
2023-08-25,23818.181640625,24000.0,23590.908203125,23590.908203125,23590.908203125,24066580,409.091796875,227.2734375,24006.493303571428,24770.56287202381,19766.59095703125
2023-08-28,23636.36328125,24409.091796875,23636.36328125,24409.091796875,24409.091796875,25426829,772.728515625,-772.728515625,23844.155691964286,24707.792317708332,19828.863686523437
2023-08-29,24454.544921875,24681.818359375,24272.7265625,24545.455078125,24545.455078125,19800659,409.091796875,-90.91015625,23909.090959821428,24655.844308035714,19892.500053710937
2023-08-30,24545.455078125,24772.7265625,24318.181640625,24727.2734375,24727.2734375,22483449,454.544921875,-181.818359375,24038.96121651786,24642.857328869046,19961.136420898438
2023-08-31,24909.091796875,25363.63671875,24818.181640625,25090.908203125,25090.908203125,28527069,545.455078125,-181.81640625,24227.272879464286,24647.18629092262,20030.681870117187
2023-09-05,25272.7265625,25409.091796875,24772.7265625,25272.7265625,25272.7265625,27062870,636.365234375,0.0,24506.493582589286,24688.31175595238,20101.59095703125
2023-09-06,25227.2734375,26363.63671875,24909.091796875,26363.63671875,26363.63671875,58283059,1454.544921875,-1136.36328125,24857.14285714286,24759.740327380954,20176.59095703125
2023-09-07,26363.63671875,26636.36328125,25909.091796875,26045.455078125,26045.455078125,37392090,727.271484375,318.181640625,25207.792410714286,24807.359375,20246.136416015626
2023-09-08,25909.091796875,26500.0,25818.181640625,26136.36328125,26136.36328125,39540027,681.818359375,-227.271484375,25454.545479910714,24874.458891369046,20312.045502929686
2023-09-11,26363.63671875,26409.091796875,25227.2734375,25454.544921875,25454.544921875,52467359,1181.818359375,909.091796875,25584.415457589286,24883.11690848214,20370.681865234375
2023-09-12,25454.544921875,26136.36328125,25181.818359375,26136.36328125,26136.36328125,25075071,954.544921875,-681.818359375,25785.714006696428,24943.72293526786,20433.409135742186
2023-09-13,26181.818359375,26727.2734375,25681.818359375,25818.181640625,25818.181640625,54189739,1045.455078125,363.63671875,25889.610212053572,24974.025948660714,20495.227314453125
2023-09-14,25818.181640625,25954.544921875,25227.2734375,25272.7265625,25272.7265625,39740139,727.271484375,545.455078125,25889.610212053572,24958.874441964286,20558.863676757814
2023-09-15,25363.63671875,25545.455078125,25090.908203125,25090.908203125,25090.908203125,28325659,454.546875,272.728515625,25707.791852678572,24943.722842261905,20619.090947265624
2023-09-18,25090.908203125,25545.455078125,24727.2734375,25090.908203125,25090.908203125,23365319,818.181640625,0.0,25571.42801339286,24928.571242559523,20675.000034179688
2023-09-19,25454.544921875,25590.908203125,25000.0,25590.908203125,25590.908203125,24236189,590.908203125,-136.36328125,25493.505859375,24930.735677083332,20728.63639160156
2023-09-20,25590.908203125,25954.544921875,25500.0,25818.181640625,25818.181640625,29548969,454.544921875,-227.2734375,25545.453962053572,25012.986793154763,20778.63639160156
2023-09-21,25818.181640625,26454.544921875,25590.908203125,25818.181640625,25818.181640625,47257319,863.63671875,0.0,25499.999441964286,25108.22488839286,20824.090932617186
2023-09-22,25227.2734375,25409.091796875,24318.181640625,24818.181640625,24818.181640625,56513049,1090.91015625,409.091796875,25357.14229910714,25158.008463541668,20865.45456542969
2023-09-25,24545.455078125,25000.0,23363.63671875,23636.36328125,23636.36328125,40560629,1636.36328125,909.091796875,25123.376116071428,25173.159970238095,20895.227290039064
2023-09-26,23500.0,24363.63671875,23500.0,23818.181640625,23818.181640625,34136959,863.63671875,-318.181640625,24941.558035714286,25168.830915178572,20923.409106445313
2023-09-27,23772.7265625,24272.7265625,23772.7265625,24090.908203125,24090.908203125,24515809,500.0,-318.181640625,24798.70089285714,25192.640438988095,20959.31818847656
2023-09-28,24181.818359375,24409.091796875,23818.181640625,24181.818359375,24181.818359375,19208859,590.91015625,0.0,24597.40234375,25181.817894345237,20997.272739257813
2023-09-29,24363.63671875,24409.091796875,23863.63671875,23909.091796875,23909.091796875,17866309,545.455078125,454.544921875,24324.675223214286,25151.51488095238,21030.909106445313
2023-10-02,23909.091796875,24045.455078125,23636.36328125,23818.181640625,23818.181640625,13068054,409.091796875,90.91015625,24038.9609375,25108.224795386905,21062.727290039064
2023-10-03,23727.2734375,23727.2734375,22454.544921875,22545.455078125,22545.455078125,44734799,1272.728515625,1181.818359375,23714.285714285714,24987.012741815477,21090.909106445313
2023-10-04,22272.7265625,23181.818359375,21818.181640625,22954.544921875,22954.544921875,23259719,1363.63671875,-681.818359375,23616.88309151786,24876.623139880954,21119.31819824219
2023-10-05,23090.908203125,23181.818359375,22590.908203125,22636.36328125,22636.36328125,11576564,590.91015625,454.544921875,23448.051897321428,24699.133928571428,21145.227290039064
2023-10-06,22590.908203125,23000.0,22409.091796875,22681.818359375,22681.818359375,22934999,590.908203125,-90.91015625,23246.753348214286,24538.960751488095,21170.68184082031
2023-10-09,22681.818359375,23272.7265625,22681.818359375,23181.818359375,23181.818359375,12801634,590.908203125,-500.0,23103.89620535714,24398.268136160714,21193.863657226564
2023-10-10,23363.63671875,23863.63671875,23272.7265625,23636.36328125,23636.36328125,22160269,590.91015625,-272.7265625,23064.934988839286,24311.688058035714,21221.13638183594
2023-10-11,23772.7265625,23863.63671875,23454.544921875,23818.181640625,23818.181640625,15166689,409.091796875,-45.455078125,23064.934988839286,24201.29845610119,21253.863657226564
2023-10-12,23909.091796875,23909.091796875,23272.7265625,23454.544921875,23454.544921875,25418029,636.365234375,454.546875,23194.80496651786,24088.744326636905,21285.227290039064
2023-10-13,23272.7265625,23409.091796875,22772.7265625,23409.091796875,23409.091796875,22492799,636.365234375,-136.365234375,23259.740234375,23999.999813988095,21316.363657226564
2023-10-16,23409.091796875,23454.544921875,22727.2734375,22727.2734375,22727.2734375,17891499,727.271484375,681.818359375,23272.727399553572,23887.445777529763,21346.590932617186
2023-10-17,22909.091796875,23136.36328125,22545.455078125,22545.455078125,22545.455078125,16853649,590.908203125,363.63671875,23253.246930803572,23766.233723958332,21381.5909375
2023-10-18,22545.455078125,22681.818359375,21090.908203125,21818.181640625,21818.181640625,34671009,1590.91015625,727.2734375,23058.44168526786,23586.580078125,21407.7273046875
2023-10-19,21909.091796875,22000.0,21318.181640625,21545.455078125,21545.455078125,23027509,681.818359375,363.63671875,22759.74051339286,23383.11690848214,21432.7273046875
2023-10-20,21545.455078125,22136.36328125,21227.2734375,22136.36328125,22136.36328125,18233709,909.08984375,-590.908203125,22519.48074776786,23207.79222470238,21461.5909375
2023-10-23,22136.36328125,22136.36328125,21545.455078125,21818.181640625,21818.181640625,13176569,590.908203125,318.181640625,22285.71456473214,23064.935081845237,21488.863662109376
2023-10-24,21863.63671875,22181.818359375,21500.0,21818.181640625,21818.181640625,10904409,681.818359375,45.455078125,22058.44168526786,22978.355003720237,21510.4545703125
2023-10-25,21863.63671875,22363.63671875,21863.63671875,21863.63671875,21863.63671875,13268309,500.0,0.0,21935.065011160714,22885.281436011905,21531.5909375
2023-10-26,21636.36328125,21681.818359375,20545.455078125,20727.2734375,20727.2734375,34221659,1136.36328125,909.08984375,21675.324776785714,22725.108351934523,21545.2273046875
2023-10-27,21136.36328125,21363.63671875,20772.7265625,21227.2734375,21227.2734375,23926319,590.91015625,-90.91015625,21590.909319196428,22584.41573660714,21563.18185546875
2023-10-30,21227.2734375,21590.908203125,20909.091796875,20909.091796875,20909.091796875,17823849,681.81640625,318.181640625,21500.00027901786,22441.55859375,21578.63640625
2023-10-31,21363.63671875,21363.63671875,20818.181640625,20909.091796875,20909.091796875,23069199,545.455078125,454.544921875,21324.67578125,22303.03050595238,21593.181865234375
2023-11-01,20909.091796875,21772.7265625,20863.63671875,21772.7265625,21772.7265625,39115779,909.08984375,-863.634765625,21318.182198660714,22266.233909970237,21610.227314453125
2023-11-02,22000.0,23272.7265625,21909.091796875,22954.544921875,22954.544921875,30328979,1363.634765625,-954.544921875,21480.51981026786,22266.233909970237,21633.863671875
2023-11-03,23090.908203125,23181.818359375,22500.0,22818.181640625,22818.181640625,22548129,681.818359375,272.7265625,21616.883370535714,22274.891927083332,21657.272763671874
2023-11-06,23045.455078125,23545.455078125,22909.091796875,23409.091796875,23409.091796875,51777549,636.36328125,-363.63671875,22000.00027901786,22309.523995535714,21682.272763671874
2023-11-07,23454.544921875,23818.181640625,23136.36328125,23454.544921875,23454.544921875,21869869,681.818359375,0.0,22318.18191964286,22322.51097470238,21701.136396484377
2023-11-08,23454.544921875,24500.0,23272.7265625,24500.0,24500.0,39070569,1227.2734375,-1045.455078125,22831.168805803572,22363.636532738095,21725.000029296876
2023-11-09,24500.0,24909.091796875,24181.818359375,24272.7265625,24272.7265625,34497759,727.2734375,227.2734375,23311.688058035714,22385.28152901786,21750.227294921875
2023-11-10,24000.0,24636.36328125,23954.544921875,24090.908203125,24090.908203125,31985909,681.818359375,-90.908203125,23642.856863839286,22415.584542410714,21772.954560546874
2023-11-13,24090.908203125,25090.908203125,24090.908203125,24727.2734375,24727.2734375,48452029,1000.0,-636.365234375,23896.10379464286,22478.35509672619,21797.727294921875
2023-11-14,24909.091796875,25000.0,24272.7265625,24545.455078125,24545.455078125,26586999,727.2734375,363.63671875,24142.85714285714,22564.93517485119,21820.000029296876
2023-11-15,25045.455078125,25272.7265625,24545.455078125,24545.455078125,24545.455078125,38272299,727.271484375,500.0,24305.194754464286,22660.173270089286,21846.818212890626
2023-11-16,24409.091796875,24727.2734375,24363.63671875,24727.2734375,24727.2734375,17964099,363.63671875,-318.181640625,24487.013113839286,22798.70145089286,21873.636396484377
2023-11-17,24727.2734375,24909.091796875,23909.091796875,24090.908203125,24090.908203125,47705789,1000.0,636.365234375,24428.571428571428,22919.913504464286,21898.181845703126
2023-11-20,23727.2734375,24454.544921875,23727.2734375,24227.2734375,24227.2734375,20074999,727.271484375,-500.0,24422.078125,23019.480654761905,21923.181845703126
2023-11-21,24545.455078125,25000.0,24500.0,24590.908203125,24590.908203125,29449969,500.0,-45.453125,24493.506696428572,23151.51525297619,21956.363662109376
2023-11-22,24545.455078125,24727.2734375,24454.544921875,24727.2734375,24727.2734375,19740049,272.728515625,-181.818359375,24493.506696428572,23290.043433779763,21985.2273046875
2023-11-23,24818.181640625,24863.63671875,23500.0,23500.0,23500.0,23984949,1363.63671875,1318.181640625,24344.15597098214,23367.965494791668,22009.0909375
2023-11-24,23636.36328125,24000.0,23227.2734375,24000.0,24000.0,28851349,772.7265625,-363.63671875,24266.233816964286,23523.809616815477,22035.90912109375
2023-11-27,24090.908203125,24318.181640625,23818.181640625,23909.091796875,23909.091796875,18397059,500.0,181.81640625,24149.350725446428,23651.51525297619,22063.636396484377
2023-11-28,24000.0,24272.7265625,23681.818359375,24272.7265625,24272.7265625,22591029,590.908203125,-272.7265625,24175.324776785714,23811.688337053572,22091.363662109376
2023-11-29,24272.7265625,24636.36328125,24227.2734375,24545.455078125,24545.455078125,25413299,409.08984375,-272.728515625,24220.779296875,23984.848493303572,22119.545478515625
2023-11-30,24636.36328125,24727.2734375,24136.36328125,24136.36328125,24136.36328125,23519209,590.91015625,500.0,24155.844308035714,24097.40262276786,22143.409111328125
2023-12-01,24363.63671875,24636.36328125,24045.455078125,24454.544921875,24454.544921875,19231629,590.908203125,-90.908203125,24116.88309151786,24168.831194196428,22170.227294921875
2023-12-04,24727.2734375,25227.2734375,24590.908203125,25000.0,25000.0,46619979,636.365234375,-272.7265625,24331.168805803572,24272.72730654762,22195.6818359375
2023-12-05,25000.0,25045.455078125,24681.818359375,24772.7265625,24772.7265625,24921709,363.63671875,227.2734375,24441.55831473214,24337.662295386905,22221.36365234375
2023-12-06,24772.7265625,25090.908203125,24727.2734375,25090.908203125,25090.908203125,20512909,363.634765625,-318.181640625,24610.389229910714,24415.58435639881,22250.454560546874
2023-12-07,25136.36328125,25363.63671875,24500.0,25090.908203125,25090.908203125,55303489,863.63671875,45.455078125,24727.272321428572,24443.722842261905,22278.181826171876
2023-12-08,25272.7265625,25681.818359375,25000.0,25181.818359375,25181.818359375,58062069,681.818359375,90.908203125,24818.18136160714,24487.01292782738,22309.545458984376
2023-12-11,25181.818359375,25272.7265625,24818.181640625,25000.0,25000.0,19789439,454.544921875,181.818359375,24941.558035714286,24530.30301339286,22343.181826171876
2023-12-12,25000.0,25636.36328125,25000.0,25409.091796875,25409.091796875,35454759,636.36328125,-409.091796875,25077.921875,24562.770554315477,22379.318193359373
2023-12-13,25545.455078125,25636.36328125,24818.181640625,24863.63671875,24863.63671875,36913469,818.181640625,681.818359375,25058.44140625,24577.922061011905,22408.636376953124
2023-12-14,25045.455078125,25045.455078125,24590.908203125,24590.908203125,24590.908203125,35564649,454.546875,454.546875,25032.467354910714,24580.086495535714,22437.95455078125
2023-12-15,24636.36328125,24727.2734375,24318.181640625,24363.63671875,24363.63671875,39794699,409.091796875,272.7265625,24928.571428571428,24562.770461309523,22467.272734375
2023-12-18,24454.544921875,24545.455078125,24181.818359375,24181.818359375,24181.818359375,17003579,363.63671875,272.7265625,24798.70145089286,24567.099516369046,22495.45455078125
2023-12-19,24181.818359375,24727.2734375,24136.36328125,24727.2734375,24727.2734375,23483019,590.91015625,-545.455078125,24733.766462053572,24590.909040178572,22523.181826171876
2023-12-20,24727.2734375,24863.63671875,24636.36328125,24727.2734375,24727.2734375,19786359,227.2734375,0.0,24694.805524553572,24597.40262276786,22550.454560546874
2023-12-21,24636.36328125,24818.181640625,24500.0,24727.2734375,24727.2734375,16722639,318.181640625,-90.91015625,24597.402901785714,24597.40262276786,22577.727294921875
2023-12-22,24727.2734375,24863.63671875,24590.908203125,24590.908203125,24590.908203125,19278709,272.728515625,136.365234375,24558.44168526786,24649.350632440477,22603.86365234375
2023-12-25,24681.818359375,25090.908203125,24681.818359375,24954.544921875,24954.544921875,24415049,409.08984375,-272.7265625,24610.389787946428,24694.805152529763,22632.72728515625
2023-12-26,24909.091796875,25363.63671875,24909.091796875,25272.7265625,25272.7265625,37227189,454.544921875,-363.634765625,24740.259765625,24759.740141369046,22666.818193359373
2023-12-27,25318.181640625,25454.544921875,25227.2734375,25227.2734375,25227.2734375,23074589,227.271484375,90.908203125,24889.610491071428,24805.194754464286,22696.136376953124
2023-12-28,25227.2734375,25636.36328125,25136.36328125,25409.091796875,25409.091796875,35756819,500.0,-181.818359375,24987.013113839286,24846.3203125,22728.409111328125
2023-12-29,25409.091796875,25545.455078125,25272.7265625,25409.091796875,25409.091796875,24942510,272.728515625,0.0,25084.41573660714,24906.926432291668,22762.727294921875
2024-01-02,25545.455078125,25590.908203125,24954.544921875,24954.544921875,24954.544921875,24405919,636.36328125,590.91015625,25116.88309151786,24930.73595610119,22796.590927734374
2024-01-03,24909.091796875,25272.7265625,24909.091796875,25272.7265625,25272.7265625,20431839,363.634765625,-363.634765625,25214.285714285714,24943.72293526786,22830.00001953125
2024-01-04,25272.7265625,25545.455078125,25181.818359375,25227.2734375,25227.2734375,43551969,363.63671875,45.453125,25253.246930803572,24965.368024553572,22863.863662109376
2024-01-05,25227.2734375,25363.63671875,25045.455078125,25272.7265625,25272.7265625,19126139,318.181640625,-45.453125,25253.246930803572,24974.026041666668,22897.50001953125
2024-01-08,25409.091796875,25681.818359375,25318.181640625,25318.181640625,25318.181640625,36205839,363.63671875,90.91015625,25266.233816964286,24984.848586309523,22931.36365234375
2024-01-09,25363.63671875,25409.091796875,25000.0,25181.818359375,25181.818359375,32824989,409.091796875,181.818359375,25233.766183035714,24984.848586309523,22962.72728515625
2024-01-10,25181.818359375,25227.2734375,24772.7265625,24863.63671875,24863.63671875,35966149,454.546875,318.181640625,25155.84402901786,24978.35509672619,22992.954560546874
